question_title,accepted_answer_link,normalized_link
Unable to Deploy Images to azure Container App,https://learn.microsoft.com/en-us/azure/container-apps/containers,https://learn.microsoft.com/en-us/azure/container-apps/containers
Enabling compression via ruleset,https://learn.microsoft.com/en-us/azure/frontdoor/standard-premium/troubleshoot-compression,https://learn.microsoft.com/en-us/azure/frontdoor/standard-premium/troubleshoot-compression
SQL Managed Instance - Failover,https://learn.microsoft.com/en-us/azure/azure-sql/managed-instance/failover-group-sql-mi?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/managed-instance/failover-group-sql-mi
Azure Api Management | ADB2C | Custom API,https://learn.microsoft.com/en-us/azure/api-management/api-management-howto-mutual-certificates-for-clients#policy-to-validate-client-certificates,https://learn.microsoft.com/en-us/azure/api-management/api-management-howto-mutual-certificates-for-clients
Azure OpenAI Service vs. OpenAI,https://learn.microsoft.com/en-us/azure/cognitive-services/openai/encrypt-data-at-rest,https://learn.microsoft.com/en-us/azure/cognitive-services/openai/encrypt-data-at-rest
Howto migrate AKS CSI StorageClass from LRS to ZRS,https://learn.microsoft.com/en-us/azure/aks/azure-files-csi#create-a-custom-storage-class,https://learn.microsoft.com/en-us/azure/aks/azure-files-csi
azure firewall rule collection vs rules,https://learn.microsoft.com/en-us/azure/firewall/policy-rule-sets#rule-collections,https://learn.microsoft.com/en-us/azure/firewall/policy-rule-sets
ADF lost access to Dynamics CRM / Dataverse after MFA was  turned on,https://learn.microsoft.com/en-us/azure/data-factory/credentials?tabs=data-factory,https://learn.microsoft.com/en-us/azure/data-factory/credentials
How many backup policies need to be defined for the following resources?,https://learn.microsoft.com/en-us/azure/backup/backup-support-matrix,https://learn.microsoft.com/en-us/azure/backup/backup-support-matrix
How to retrieve logging config in Azure Storage Queue Service with Python SDK,https://learn.microsoft.com/en-us/azure/storage/queues/storage-quickstart-queues-python?tabs=passwordless%2Croles-azure-portal%2Cenvironment-variable-windows%2Csign-in-azure-cli#code-examples,https://learn.microsoft.com/en-us/azure/storage/queues/storage-quickstart-queues-python
add the space of the blob storage,https://learn.microsoft.com/en-us/azure/storage/common/scalability-targets-standard-account#scale-targets-for-standard-storage-accounts,https://learn.microsoft.com/en-us/azure/storage/common/scalability-targets-standard-account
Consistency Point Objective and Azure Site Recovery,https://learn.microsoft.com/en-us/azure/site-recovery/azure-to-azure-how-to-enable-replication,https://learn.microsoft.com/en-us/azure/site-recovery/azure-to-azure-how-to-enable-replication
Expose an API to external users (Outside of the organisation/subscription) - To access a table in synapse dedicated sql pool,https://learn.microsoft.com/en-us/azure/azure-functions/functions-scenario-database-table-cleanup,https://learn.microsoft.com/en-us/azure/azure-functions/functions-scenario-database-table-cleanup
vWAN vHub connection to another Subscription vNets,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-about#hub,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-about
ExpressRouteDirect Connectivity question,https://learn.microsoft.com/en-us/azure/expressroute/how-to-expressroute-direct-portal#circuit,https://learn.microsoft.com/en-us/azure/expressroute/how-to-expressroute-direct-portal
Is there a way to backup my on-premises DomainController to Azure and to use it for recovery purposes?,https://learn.microsoft.com/en-us/azure/backup/active-directory-backup-restore#backing-up-on-premises-domain-controllers,https://learn.microsoft.com/en-us/azure/backup/active-directory-backup-restore
"Azure function app goes into sleep , manual intervention is required to wakeup",https://learn.microsoft.com/en-us/azure/azure-functions/functions-bindings-storage-blob-trigger?tabs=in-process%2Cextensionv5&pivots=programming-language-csharp#polling-and-latency,https://learn.microsoft.com/en-us/azure/azure-functions/functions-bindings-storage-blob-trigger
Unable to add new VM to LoadBalancer,https://learn.microsoft.com/en-us/azure/load-balancer/skus#skus,https://learn.microsoft.com/en-us/azure/load-balancer/skus
DNS in VMSS ?,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-networking#make-networking-updates-to-specific-instances,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-networking
Convert Existing Windows File Server to Azure File Sync,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-faq,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-faq
Use ExpressRoute Gateway for IPSec connection,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-about-encryption#end-to-end-encryption-by-ipsec-faq,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-about-encryption
How much storage is my backup using?,https://learn.microsoft.com/en-us/azure/backup/backup-azure-recovery-services-vault-overview,https://learn.microsoft.com/en-us/azure/backup/backup-azure-recovery-services-vault-overview
HOW TO MIGRATE AZURE AD CONNECT TO A NEW SERVER,https://learn.microsoft.com/en-us/azure/active-directory/hybrid/connect/how-to-connect-health-operations#delete-a-server-or-service-instance,https://learn.microsoft.com/en-us/azure/active-directory/hybrid/connect/how-to-connect-health-operations
"Azure Container Registry gives UNAUTHORIZED error, running az acr health-check gives HELM_COMMAND_ERROR",https://learn.microsoft.com/en-us/azure/container-registry/container-registry-tasks-overview#what-is-acr-tasks,https://learn.microsoft.com/en-us/azure/container-registry/container-registry-tasks-overview
How to read a table from an SQL database in Azure ML Notebook,https://learn.microsoft.com/en-us/azure/machine-learning/how-to-mltable?view=azureml-api-2&tabs=cli,https://learn.microsoft.com/en-us/azure/machine-learning/how-to-mltable
Azure Firewall upgrade and preservation of public IP,https://learn.microsoft.com/en-us/azure/firewall/premium-migrate#migrate-azure-firewall-using-stopstart,https://learn.microsoft.com/en-us/azure/firewall/premium-migrate
Is it possible to disable ICMP pings to Application Gateway Standard V2 SKU?,https://learn.microsoft.com/en-us/azure/load-balancer/load-balancer-test-frontend-reachability?tabs=windows-outside%2Cping%2Cwindowsvm#usage-considerations,https://learn.microsoft.com/en-us/azure/load-balancer/load-balancer-test-frontend-reachability
"What ""Public network access"" setting should be used on a storage account for use with Azure Functions?",https://learn.microsoft.com/en-us/azure/virtual-network/quick-create-portal,https://learn.microsoft.com/en-us/azure/virtual-network/quick-create-portal
How do I get retail pricing for Dedicated Hosts?,https://learn.microsoft.com/en-us/azure/virtual-machines/dedicated-host-general-purpose-skus,https://learn.microsoft.com/en-us/azure/virtual-machines/dedicated-host-general-purpose-skus
Transfer documents from sqlserver in varbinary to Azure Blob storage,https://learn.microsoft.com/en-us/azure/data-factory/tutorial-hybrid-copy-portal,https://learn.microsoft.com/en-us/azure/data-factory/tutorial-hybrid-copy-portal
Is there any option to get feedback after answering user question through qna / Custom question answering,https://learn.microsoft.com/en-us/azure/cognitive-services/qnamaker/how-to/use-active-learning,https://learn.microsoft.com/en-us/azure/cognitive-services/qnamaker/how-to/use-active-learning
"how to migrate from azure dedicated SQL pool to another azure dedicated SQL pool (different server,subscription)",https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-restore-active-paused-dw#restore-an-existing-dedicated-sql-pool-formerly-sql-dw-through-powershell,https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-restore-active-paused-dw
"I'm stuck in the manual ""Create a Bastion"" Basics screen",https://learn.microsoft.com/en-us/azure/bastion/quickstart-host-portal#createvmset,https://learn.microsoft.com/en-us/azure/bastion/quickstart-host-portal
VM creation using ARM template,https://learn.microsoft.com/en-us/azure/azure-resource-manager/templates/copy-resources#resource-iteration,https://learn.microsoft.com/en-us/azure/azure-resource-manager/templates/copy-resources
error when uploading large files into openai for embeddings,https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/quota?tabs=rest,https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/quota
How to access different Redis instance in geo replication ?,https://learn.microsoft.com/en-us/azure/azure-cache-for-redis/cache-moving-resources,https://learn.microsoft.com/en-us/azure/azure-cache-for-redis/cache-moving-resources
"How to fix error code 404 ""Resource not found"" when trying to use Document Intelligence REST API",https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/sdk-overview-v4-0?view=doc-intel-4.0.0&tabs=csharp#supported-clients,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/sdk-overview-v4-0
Is it possible to link a two virtual network located at two different azure region with one ExpressRoute circuits in the one location?,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-howto-linkvnet-portal-resource-manager#prerequisites,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-howto-linkvnet-portal-resource-manager
How to grant access to other users to payment methods on Azure,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/add-change-subscription-administrator,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/add-change-subscription-administrator
How to get root domain working properly - custom domain in CDN using my own cert for HTTPS,https://learn.microsoft.com/en-us/azure/frontdoor/front-door-how-to-onboard-apex-domain?pivots=front-door-standard-premium,https://learn.microsoft.com/en-us/azure/frontdoor/front-door-how-to-onboard-apex-domain
Azure Runbook git clone in PowerShell script,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-quickstart-blobs-powershell,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-quickstart-blobs-powershell
Azure Data Lake Storage Gen2: BlobContainerClient.UploadBlob,https://learn.microsoft.com/en-us/azure/storage/blobs/data-lake-storage-namespace,https://learn.microsoft.com/en-us/azure/storage/blobs/data-lake-storage-namespace
What is the canonical format of the OIDC Issuer URL for AKS Workload Identity (Preview)?,https://learn.microsoft.com/en-us/azure/aks/cluster-configuration#show-the-oidc-issuer-url,https://learn.microsoft.com/en-us/azure/aks/cluster-configuration
How to get max of a given column from ADF Copy Data activity,"https://learn.microsoft.com/en-us/azure/data-factory/data-flow-aggregate#:~:text=The%20Aggregate%20transformation%20defines%20aggregations,by%20existing%20or%20computed%20columns",https://learn.microsoft.com/en-us/azure/data-factory/data-flow-aggregate
SQL Vulnerability assessment with private end point to storage,https://learn.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-storage?toc=%2Fazure%2Fdefender-for-cloud%2Ftoc.json&view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-storage
How to change http call interval when use web activity async pattern?,https://learn.microsoft.com/en-us/azure/data-factory/control-flow-web-activity,https://learn.microsoft.com/en-us/azure/data-factory/control-flow-web-activity
Azure Logic App Diagnostic Settings forwarding to Analytics Workspace (No logs with virtual network enabled),https://learn.microsoft.com/en-us/azure/azure-monitor/logs/private-link-security,https://learn.microsoft.com/en-us/azure/azure-monitor/logs/private-link-security
